Frame count,Player 1 Keypoints,Player 2 Keypoints,Ball Position,Shot Type,Player 1 RL World Position,Player 2 RL World Position,Ball RL World Position,Who Hit the Ball
75,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5808738470077515, 0.6123939752578735], [0.6114100217819214, 0.6147421598434448], [0.572211503982544, 0.665302038192749], [0.6154065132141113, 0.6697493195533752], [0.0, 0.0], [0.0, 0.0], [0.5811113119125366, 0.718803346157074], [0.602887749671936, 0.7195740342140198], [0.5763979554176331, 0.795637845993042], [0.6017680168151855, 0.7965402603149414], [0.5734013319015503, 0.8720062375068665], [0.6009137034416199, 0.8735869526863098]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6575076580047607, 0.6272555589675903], [0.6271306872367859, 0.6666358113288879], [0.6586390137672424, 0.6715173721313477], [0.6109404563903809, 0.7151368856430054], [0.6595416069030762, 0.7207852005958557], [0.0, 0.0], [0.6603046655654907, 0.7212346196174622], [0.6239923238754272, 0.7797149419784546], [0.6449196934700012, 0.7816662192344666], [0.6304824352264404, 0.8659517765045166], [0.6518635153770447, 0.8678060173988342], [0.6285578608512878, 0.9496028423309326], [0.6486984491348267, 0.9540345072746277]]","[480, 134]",straight drive,"[3.639, 4.539, 0.617]","[3.816, 4.404, 0.602]","[4.555, 4.147, 0.516]",2 hit the ball
76,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5893701314926147, 0.6050551533699036], [0.6010278463363647, 0.604556679725647], [0.0, 0.0], [0.5956617593765259, 0.6669421195983887], [0.0, 0.0], [0.0, 0.0], [0.5874453783035278, 0.7205021381378174], [0.5955145955085754, 0.719610333442688], [0.5867783427238464, 0.8010058999061584], [0.5935429334640503, 0.800049364566803], [0.5831514596939087, 0.8781818747520447], [0.5883318781852722, 0.8771848678588867]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6518934369087219, 0.6135314702987671], [0.6163034439086914, 0.6529697179794312], [0.6526321172714233, 0.6581721901893616], [0.6032856106758118, 0.7081168293952942], [0.6544687151908875, 0.715103805065155], [0.0, 0.0], [0.6575959920883179, 0.7274546027183533], [0.6162470579147339, 0.7697557806968689], [0.6399566531181335, 0.7727669477462769], [0.6256939768791199, 0.8501155376434326], [0.6409849524497986, 0.8530009984970093], [0.6211832761764526, 0.9348471164703369], [0.629939079284668, 0.9408295750617981]]","[480, 134]",straight drive,"[3.598, 4.562, 0.621]","[3.747, 4.46, 0.609]","[4.555, 4.147, 0.516]",2 hit the ball
77,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6153875589370728, 0.5639291405677795], [0.5899962186813354, 0.6035129427909851], [0.6188093423843384, 0.6060121059417725], [0.0, 0.0], [0.6225821375846863, 0.6592510938644409], [0.0, 0.0], [0.0, 0.0], [0.5923588275909424, 0.7172548770904541], [0.6121433973312378, 0.7187945246696472], [0.5964035987854004, 0.797849178314209], [0.6142297983169556, 0.7988751530647278], [0.5975756645202637, 0.8797096014022827], [0.611774742603302, 0.8820800185203552]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6520410180091858, 0.6137243509292603], [0.6164195537567139, 0.6530325412750244], [0.652877926826477, 0.6582620143890381], [0.6031793355941772, 0.707995593547821], [0.6546995639801025, 0.7150335311889648], [0.0, 0.0], [0.6576849222183228, 0.7273679375648499], [0.6162363290786743, 0.7696754336357117], [0.6400314569473267, 0.7726675271987915], [0.6255946755409241, 0.8499929904937744], [0.6409760117530823, 0.8528932929039001], [0.621150553226471, 0.9346805810928345], [0.63001549243927, 0.9406180381774902]]","[480, 134]",straight drive,"[3.546, 4.589, 0.625]","[3.682, 4.508, 0.615]","[4.555, 4.147, 0.516]",1 hit the ball
78,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5966512560844421, 0.59968101978302], [0.6299878358840942, 0.6047514081001282], [0.5858976244926453, 0.6486846208572388], [0.6330896615982056, 0.6586723923683167], [0.0, 0.0], [0.0, 0.0], [0.6034553647041321, 0.7203238606452942], [0.6248140335083008, 0.7237831950187683], [0.6082285046577454, 0.8172635436058044], [0.6230097413063049, 0.820745587348938], [0.6161115169525146, 0.9075448513031006], [0.6202636957168579, 0.9130820631980896]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6406598687171936, 0.6006695032119751], [0.6081784963607788, 0.6380738019943237], [0.6444624662399292, 0.6393392086029053], [0.5964756608009338, 0.6921572089195251], [0.6490896940231323, 0.6945025324821472], [0.0, 0.0], [0.6508511304855347, 0.7103797793388367], [0.6115843057632446, 0.7604131698608398], [0.634801983833313, 0.7618659138679504], [0.6211521029472351, 0.8467308282852173], [0.6336454153060913, 0.848392128944397], [0.6172491908073425, 0.9310700297355652], [0.6194798350334167, 0.9338090419769287]]","[480, 134]",straight drive,"[3.638, 4.537, 0.618]","[3.682, 4.507, 0.615]","[4.555, 4.147, 0.516]",2 hit the ball
79,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5966512560844421, 0.59968101978302], [0.6299878358840942, 0.6047514081001282], [0.5858976244926453, 0.6486846208572388], [0.6330896615982056, 0.6586723923683167], [0.0, 0.0], [0.0, 0.0], [0.6034553647041321, 0.7203238606452942], [0.6248140335083008, 0.7237831950187683], [0.6082285046577454, 0.8172635436058044], [0.6230097413063049, 0.820745587348938], [0.6161115169525146, 0.9075448513031006], [0.6202636957168579, 0.9130820631980896]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6398617625236511, 0.6058244705200195], [0.6053074598312378, 0.645298182964325], [0.6427566409111023, 0.651400089263916], [0.5894757509231567, 0.698402464389801], [0.6476258039474487, 0.7076809406280518], [0.593643844127655, 0.7155797481536865], [0.6480704545974731, 0.7217885255813599], [0.6061464548110962, 0.758359432220459], [0.6296423673629761, 0.7612124681472778], [0.6134985089302063, 0.8406440019607544], [0.6258856058120728, 0.8434157371520996], [0.6134285926818848, 0.9199357628822327], [0.6154849529266357, 0.9256374835968018]]","[494, 170]",straight drive,"[3.638, 4.537, 0.618]","[3.645, 4.532, 0.619]","[4.684, 3.664, 0.473]",1 hit the ball
80,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5966512560844421, 0.59968101978302], [0.6299878358840942, 0.6047514081001282], [0.5858976244926453, 0.6486846208572388], [0.6330896615982056, 0.6586723923683167], [0.0, 0.0], [0.0, 0.0], [0.6034553647041321, 0.7203238606452942], [0.6248140335083008, 0.7237831950187683], [0.6082285046577454, 0.8172635436058044], [0.6230097413063049, 0.820745587348938], [0.6161115169525146, 0.9075448513031006], [0.6202636957168579, 0.9130820631980896]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.631629228591919, 0.6038568019866943], [0.5986456871032715, 0.6436326503753662], [0.6361222863197327, 0.6481676697731018], [0.5853128433227539, 0.6960238218307495], [0.6434909105300903, 0.7021538615226746], [0.0, 0.0], [0.6459308862686157, 0.7225306034088135], [0.5980803370475769, 0.7480769753456116], [0.6240732073783875, 0.7510596513748169], [0.6127557158470154, 0.7865096926689148], [0.646823525428772, 0.7891938090324402], [0.5988481640815735, 0.860899806022644], [0.6378960609436035, 0.8666228652000427]]","[499, 186]",straight drive,"[3.638, 4.537, 0.618]","[3.633, 4.539, 0.619]","[4.797, 3.364, 0.439]",2 hit the ball
81,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.65216463804245, 0.5807482600212097], [0.6369386315345764, 0.6227730512619019], [0.6501075029373169, 0.6251248121261597], [0.0, 0.0], [0.6503475904464722, 0.6837518215179443], [0.0, 0.0], [0.6606265902519226, 0.7156846523284912], [0.6370688676834106, 0.7273463606834412], [0.6474021673202515, 0.7291473150253296], [0.6402578949928284, 0.7960315346717834], [0.656765878200531, 0.7979528903961182], [0.6309102773666382, 0.8646513223648071], [0.6516722440719604, 0.8678046464920044]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6084206700325012, 0.6037255525588989], [0.6244083642959595, 0.6087090373039246], [0.5924034118652344, 0.6446563005447388], [0.6291829347610474, 0.6520096063613892], [0.5725029110908508, 0.692122220993042], [0.6388454437255859, 0.704673707485199], [0.5703421831130981, 0.7269995212554932], [0.6388605237007141, 0.7380587458610535], [0.5898619890213013, 0.752979040145874], [0.6132036447525024, 0.7567209601402283], [0.5930167436599731, 0.8275845050811768], [0.6120887398719788, 0.8317252397537231], [0.5891289710998535, 0.897237241268158], [0.601353645324707, 0.9038390517234802]]","[504, 202]",straight drive,"[3.657, 4.524, 0.617]","[3.754, 4.456, 0.606]","[4.943, 3.013, 0.396]",1 hit the ball
82,"[[0.0, 0.0], [0.0, 0.0], [0.6600043773651123, 0.5805167555809021], [0.0, 0.0], [0.6539438366889954, 0.5832328200340271], [0.6374292373657227, 0.6167371869087219], [0.6507529020309448, 0.6222883462905884], [0.0, 0.0], [0.65779048204422, 0.6756470799446106], [0.0, 0.0], [0.6672030687332153, 0.6992306113243103], [0.6325171589851379, 0.7277847528457642], [0.6453205943107605, 0.7311543226242065], [0.6321991682052612, 0.8045181035995483], [0.668087899684906, 0.8063911199569702], [0.6197803616523743, 0.8796047568321228], [0.6727681756019592, 0.8855808973312378]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6213403940200806, 0.6104210615158081], [0.5917841196060181, 0.6423658728599548], [0.623455286026001, 0.6501321792602539], [0.5685392022132874, 0.6896944046020508], [0.6270145177841187, 0.7009879946708679], [0.5657066702842712, 0.7128308415412903], [0.6246019601821899, 0.7214841246604919], [0.5829199552536011, 0.7485532164573669], [0.6036256551742554, 0.7514331340789795], [0.5778237581253052, 0.8230701684951782], [0.6025351285934448, 0.8265038132667542], [0.5653133392333984, 0.8949381709098816], [0.5873388051986694, 0.9021357297897339]]","[510, 221]",straight drive,"[3.813, 4.408, 0.599]","[3.587, 4.566, 0.622]","[5.149, 2.55, 0.338]",1 hit the ball
83,"[[0.0, 0.0], [0.0, 0.0], [0.6599361896514893, 0.5806900262832642], [0.0, 0.0], [0.6538950204849243, 0.5834066271781921], [0.6374138593673706, 0.6168845891952515], [0.6507257223129272, 0.6224489808082581], [0.0, 0.0], [0.6579636931419373, 0.6757646799087524], [0.0, 0.0], [0.6675341129302979, 0.6990958452224731], [0.6324983239173889, 0.7279347777366638], [0.6452973484992981, 0.7313154339790344], [0.6322426795959473, 0.8044794797897339], [0.6680968403816223, 0.8063628077507019], [0.6198139786720276, 0.8795831203460693], [0.6727582216262817, 0.8855701088905334]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6213799715042114, 0.6104562878608704], [0.5918752551078796, 0.6424347162246704], [0.6235970258712769, 0.6501946449279785], [0.5686596632003784, 0.6897334456443787], [0.6272789835929871, 0.7011337876319885], [0.5657099485397339, 0.7130458354949951], [0.6248737573623657, 0.7218614220619202], [0.582962155342102, 0.748530387878418], [0.6037392616271973, 0.7513989806175232], [0.5777851343154907, 0.8227142095565796], [0.602807879447937, 0.8261615037918091], [0.5650256276130676, 0.8945863246917725], [0.5875910520553589, 0.9017609357833862]]","[510, 221]",tight_straight drive,"[3.895, 4.333, 0.59]","[3.534, 4.594, 0.626]","[5.149, 2.55, 0.338]",1 hit the ball
84,"[[0.6710239052772522, 0.5961428880691528], [0.0, 0.0], [0.6685479879379272, 0.588703989982605], [0.0, 0.0], [0.6601781249046326, 0.5922234058380127], [0.6484720706939697, 0.6289700269699097], [0.6541128754615784, 0.6334830522537231], [0.0, 0.0], [0.6537309885025024, 0.6901915073394775], [0.0, 0.0], [0.6609702110290527, 0.7226846218109131], [0.6423143744468689, 0.7381911277770996], [0.6515253782272339, 0.7413142919540405], [0.6363483667373657, 0.8133255243301392], [0.6773046851158142, 0.8150104284286499], [0.618637204170227, 0.8843171000480652], [0.68415766954422, 0.8902893662452698]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6147523522377014, 0.6183537840843201], [0.5834370851516724, 0.6496511101722717], [0.6178228259086609, 0.658094048500061], [0.5602981448173523, 0.689485490322113], [0.6235638856887817, 0.7034270167350769], [0.5545450448989868, 0.7140404582023621], [0.6191898584365845, 0.7263668775558472], [0.5787827968597412, 0.7496784925460815], [0.6002534627914429, 0.7537129521369934], [0.5739866495132446, 0.825311005115509], [0.5920435190200806, 0.8295071721076965], [0.5638216733932495, 0.8971973061561584], [0.5730100870132446, 0.9054924249649048]]","[510, 221]",tight_straight drive,"[3.895, 4.333, 0.59]","[3.535, 4.594, 0.626]","[5.149, 2.55, 0.338]",1 hit the ball
85,"[[0.6792585253715515, 0.5984371900558472], [0.0, 0.0], [0.6761422753334045, 0.5912359356880188], [0.0, 0.0], [0.6670407056808472, 0.5953373908996582], [0.6590325832366943, 0.6319507360458374], [0.6616857051849365, 0.6367135047912598], [0.6692996621131897, 0.6812019348144531], [0.6662269234657288, 0.6900630593299866], [0.0, 0.0], [0.6773797273635864, 0.7110704779624939], [0.6504297256469727, 0.7377985715866089], [0.6579128503799438, 0.7411149144172668], [0.6403979063034058, 0.8172834515571594], [0.6851576566696167, 0.8194758296012878], [0.622538685798645, 0.8916255235671997], [0.6934332251548767, 0.8979663252830505]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6072776317596436, 0.6212318539619446], [0.5787638425827026, 0.6525061130523682], [0.6079593896865845, 0.658812940120697], [0.5547529458999634, 0.6947942972183228], [0.609767496585846, 0.7037382125854492], [0.549542248249054, 0.7237862348556519], [0.6047729253768921, 0.732029139995575], [0.5703860521316528, 0.7524039149284363], [0.589046835899353, 0.755297839641571], [0.5630358457565308, 0.8258000612258911], [0.5845037698745728, 0.8288872838020325], [0.5488558411598206, 0.891812801361084], [0.5655869245529175, 0.8990110754966736]]","[510, 221]",tight_straight drive,"[3.943, 4.285, 0.583]","[3.478, 4.619, 0.63]","[5.149, 2.55, 0.338]",1 hit the ball
86,"[[0.6859610676765442, 0.6032931804656982], [0.0, 0.0], [0.6835722327232361, 0.5956550240516663], [0.0, 0.0], [0.6749510765075684, 0.5979470014572144], [0.6692885160446167, 0.6358417272567749], [0.6656549572944641, 0.6394663453102112], [0.678512692451477, 0.6789307594299316], [0.6605977416038513, 0.6958199143409729], [0.7053768634796143, 0.7005165815353394], [0.6668696999549866, 0.7345466017723083], [0.6625984907150269, 0.737828254699707], [0.6655905246734619, 0.7412999272346497], [0.6532488465309143, 0.8139722347259521], [0.6912916898727417, 0.8167210817337036], [0.6391158699989319, 0.8884691596031189], [0.6987376809120178, 0.8956289291381836]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.6006639003753662, 0.6184579730033875], [0.5684360265731812, 0.6525620222091675], [0.6015155911445618, 0.6556532382965088], [0.5417558550834656, 0.7031322121620178], [0.6019048690795898, 0.7051357626914978], [0.536518394947052, 0.7357537746429443], [0.6018624305725098, 0.7293327450752258], [0.5621477365493774, 0.7525034546852112], [0.584784209728241, 0.7550376653671265], [0.5593152642250061, 0.8180913925170898], [0.5887306928634644, 0.8255781531333923], [0.5487233400344849, 0.8858704566955566], [0.5807787775993347, 0.897922933101654]]","[510, 221]",tight_straight drive,"[3.979, 4.247, 0.578]","[3.452, 4.629, 0.631]","[5.149, 2.55, 0.338]",1 hit the ball
87,"[[0.6950268149375916, 0.6073893308639526], [0.0, 0.0], [0.693008303642273, 0.5997253060340881], [0.0, 0.0], [0.6846200227737427, 0.6004937291145325], [0.6820777654647827, 0.6387217044830322], [0.6699026226997375, 0.6418870687484741], [0.6916114091873169, 0.6774134039878845], [0.6538709402084351, 0.6962267756462097], [0.7203037738800049, 0.7043195366859436], [0.6508675217628479, 0.7449928522109985], [0.6727375388145447, 0.7436274290084839], [0.669998049736023, 0.7473610043525696], [0.6647816896438599, 0.8171467185020447], [0.6928282976150513, 0.8205553889274597], [0.6506772041320801, 0.8884662985801697], [0.6950623989105225, 0.8962733745574951]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5823503732681274, 0.6099172234535217], [0.5951262712478638, 0.6168829798698425], [0.5621324181556702, 0.6488114595413208], [0.5971666574478149, 0.6605890989303589], [0.5377394556999207, 0.6933113932609558], [0.6040788888931274, 0.7118208408355713], [0.5319855213165283, 0.7381766438484192], [0.6016619801521301, 0.7524458765983582], [0.5573222637176514, 0.7507782578468323], [0.5819041132926941, 0.7569695115089417], [0.5454636812210083, 0.8231135606765747], [0.5851037502288818, 0.8291702270507812], [0.5297689437866211, 0.8890143632888794], [0.5769301652908325, 0.8999432325363159]]","[510, 221]",tight_straight drive,"[4.006, 4.217, 0.574]","[3.51, 4.605, 0.628]","[5.149, 2.55, 0.338]",1 hit the ball
88,"[[0.7029600143432617, 0.6133280396461487], [0.0, 0.0], [0.7005404233932495, 0.605915904045105], [0.0, 0.0], [0.6919671297073364, 0.6061086654663086], [0.692874550819397, 0.6426505446434021], [0.6765723824501038, 0.645128071308136], [0.7018241882324219, 0.6809797286987305], [0.6559945940971375, 0.6993628740310669], [0.7248071432113647, 0.7022659182548523], [0.6496983766555786, 0.7457257509231567], [0.6838774681091309, 0.7460466027259827], [0.6766321063041687, 0.7493830323219299], [0.6838235259056091, 0.8182591795921326], [0.695104718208313, 0.8214689493179321], [0.6726834774017334, 0.8905684351921082], [0.6914705634117126, 0.8977667689323425]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5793176293373108, 0.6058402061462402], [0.5927397012710571, 0.6145365238189697], [0.5584310293197632, 0.6414585709571838], [0.5930706262588501, 0.6566057205200195], [0.5360677242279053, 0.6885664463043213], [0.5989446640014648, 0.7124612331390381], [0.5338382720947266, 0.7349528670310974], [0.5972067713737488, 0.7522447109222412], [0.5505435466766357, 0.7427248358726501], [0.5758048295974731, 0.7500588893890381], [0.5344093441963196, 0.8195862770080566], [0.5788273811340332, 0.8267306685447693], [0.5209192037582397, 0.8870351910591125], [0.5770003795623779, 0.8995988368988037]]","[539, 314]",straight drive,"[3.988, 4.237, 0.577]","[3.495, 4.612, 0.629]","[4.967, 2.788, 0.38]",1 hit the ball
89,"[[0.7029973864555359, 0.613341748714447], [0.0, 0.0], [0.7005925178527832, 0.6059283018112183], [0.0, 0.0], [0.692049503326416, 0.6061223149299622], [0.692712664604187, 0.6426445245742798], [0.6766910552978516, 0.6451297998428345], [0.7016463279724121, 0.6809760332107544], [0.6561629176139832, 0.6992077231407166], [0.7247664332389832, 0.7023669481277466], [0.649844229221344, 0.7453012466430664], [0.6837502717971802, 0.7460623979568481], [0.6767393350601196, 0.7494137287139893], [0.6835552453994751, 0.8182419538497925], [0.6953741312026978, 0.8214587569236755], [0.6723717451095581, 0.8904151320457458], [0.691891074180603, 0.8976137638092041]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5792645215988159, 0.6059628129005432], [0.5927050113677979, 0.6146301627159119], [0.5584074854850769, 0.641381561756134], [0.5929948687553406, 0.6564918160438538], [0.5361329913139343, 0.6884609460830688], [0.598774790763855, 0.7122909426689148], [0.5339537858963013, 0.7343946099281311], [0.5969905853271484, 0.751655638217926], [0.5505598783493042, 0.7426954507827759], [0.5758092403411865, 0.7500138878822327], [0.534399688243866, 0.8195620775222778], [0.5788658857345581, 0.8266708254814148], [0.5209754109382629, 0.8870722651481628], [0.5771656036376953, 0.8996002078056335]]","[539, 314]",straight drive,"[3.97, 4.256, 0.579]","[3.495, 4.612, 0.629]","[4.967, 2.788, 0.38]",1 hit the ball
